flight_id,airline_code,flight_no,origin_airport_id,destination_airport_id,departure_time,arrival_time,aircraft_type,statuss,pilot_id,co_pilot_id
FL000862,QF,QF865,AP0112,AP0129,9/30/2025 22:52,10/1/2025 4:28,Boeing 787-9,Completed,138,118
FL000863,EK,EK689,AP0113,AP0130,5/24/2025 11:48,5/25/2025 1:35,Airbus A350-900,Delayed,138,118
FL000864,AF,AF93,AP0114,AP0131,5/21/2025 21:06,5/21/2025 22:58,Airbus A350-900,Cancelled,117,108
FL000865,MH,MH1990,AP0115,AP0132,12/21/2025 4:17,12/21/2025 18:38,Airbus A350-900,Completed,102,118
FL000866,SQ,SQ660,AP0116,AP0133,11/28/2025 19:47,11/29/2025 10:34,Airbus A320,Delayed,113,108
FL000867,SQ,SQ5179,AP0117,AP0134,3/6/2025 1:58,3/6/2025 16:14,Boeing 777-300ER,Completed,102,108
FL000868,CX,CX781,AP0118,AP0135,2/6/2025 5:47,2/6/2025 17:38,Airbus A320,Completed,105,132
FL000869,UA,UA51,AP0119,AP0136,7/17/2025 23:42,7/18/2025 5:55,Airbus A350-900,Completed,123,118
FL000870,EK,EK55,AP0120,AP0137,9/15/2025 16:22,9/16/2025 6:38,Boeing 777-300ER,Completed,123,110
FL000871,QF,QF691,AP0121,AP0138,6/4/2025 15:15,6/5/2025 4:49,Boeing 787-9,Completed,101,118
FL000872,UA,UA8214,AP0122,AP0139,9/24/2025 16:39,9/24/2025 20:11,Boeing 787-9,Completed,115,132
FL000873,JL,JL808,AP0123,AP0140,10/11/2025 13:39,10/12/2025 3:39,Airbus A320,Completed,123,108
FL000874,UA,UA29,AP0124,AP0141,6/19/2025 11:42,6/19/2025 14:17,Boeing 737-800,Completed,131,110
FL000875,JL,JL24,AP0125,AP0142,10/23/2025 9:21,10/23/2025 20:12,Boeing 777-300ER,Completed,113,108
FL000876,LH,LH800,AP0126,AP0143,11/21/2025 13:14,11/21/2025 15:26,Boeing 737-800,Completed,101,108
FL000877,TG,TG4179,AP0127,AP0144,7/3/2025 15:29,7/3/2025 18:09,Boeing 787-9,Completed,119,108
FL000878,KE,KE9935,AP0128,AP0145,10/14/2025 6:17,10/14/2025 9:23,Boeing 737-800,Completed,111,132
FL000879,MH,MH7722,AP0129,AP0146,2/28/2025 17:30,2/28/2025 21:11,Airbus A320,Completed,111,110
FL000880,SQ,SQ6988,AP0130,AP0147,5/26/2025 16:20,5/26/2025 21:48,Boeing 787-9,Completed,133,108
FL000881,TG,TG4374,AP0131,AP0148,5/8/2025 19:52,5/9/2025 10:39,Airbus A320,Completed,119,132
FL000882,MH,MH862,AP0132,AP0149,6/19/2025 7:59,6/19/2025 13:34,Airbus A350-900,Completed,104,132
FL000883,LH,LH216,AP0133,AP0150,4/6/2025 0:52,4/6/2025 9:09,Boeing 787-9,Completed,117,108
FL000884,QF,QF237,AP0134,AP0001,10/7/2025 3:39,10/7/2025 19:17,Airbus A320,Completed,102,110
FL000885,CX,CX134,AP0135,AP0002,6/1/2025 3:44,6/1/2025 6:56,Boeing 787-9,Completed,115,110
FL000886,AF,AF8921,AP0136,AP0003,6/24/2025 5:41,6/24/2025 13:44,Boeing 777-300ER,Completed,133,108
FL000887,MH,MH516,AP0137,AP0004,7/17/2025 6:51,7/17/2025 18:00,Boeing 787-9,Completed,123,132
FL000888,NH,NH9399,AP0138,AP0005,7/21/2025 3:08,7/21/2025 8:08,Boeing 737-800,Delayed,107,132
FL000889,SQ,SQ135,AP0139,AP0006,11/15/2025 4:15,11/15/2025 17:42,Boeing 787-9,Completed,133,132
FL000890,AF,AF411,AP0140,AP0007,7/23/2025 0:12,7/23/2025 9:52,Boeing 737-800,Completed,117,110
FL000891,CX,CX369,AP0141,AP0008,9/16/2025 18:33,9/17/2025 8:32,Boeing 777-300ER,Completed,117,108
FL000892,SQ,SQ667,AP0142,AP0009,5/18/2025 12:18,5/18/2025 21:27,Boeing 787-9,Delayed,138,108
FL000893,SQ,SQ498,AP0143,AP0010,1/30/2025 16:39,1/31/2025 6:58,Airbus A320,Completed,138,132
FL000894,EK,EK504,AP0144,AP0011,5/26/2025 13:20,5/27/2025 4:21,Boeing 787-9,Completed,102,110
FL000895,KE,KE2007,AP0145,AP0012,9/14/2025 15:07,9/15/2025 4:38,Airbus A350-900,Completed,138,118
FL000896,NH,NH8069,AP0146,AP0013,4/23/2025 0:25,4/23/2025 15:25,Airbus A320,Completed,119,118
FL000897,SQ,SQ131,AP0147,AP0014,9/30/2025 23:55,10/1/2025 2:17,Airbus A320,Completed,115,118
FL000898,MH,MH903,AP0148,AP0015,9/22/2025 18:01,9/22/2025 21:32,Boeing 777-300ER,Cancelled,119,108
FL000899,SQ,SQ8650,AP0149,AP0016,8/31/2025 9:12,8/31/2025 12:13,Boeing 777-300ER,Completed,104,118
FL000900,EK,EK1660,AP0150,AP0017,8/3/2025 4:27,8/3/2025 15:29,Airbus A350-900,Completed,138,132
FL000901,QF,QF75,AP0001,AP0018,5/4/2025 6:52,5/4/2025 22:23,Airbus A350-900,Completed,138,118
FL000902,TG,TG85,AP0002,AP0019,4/8/2025 16:53,4/8/2025 20:12,Airbus A350-900,Delayed,117,132
FL000903,NH,NH144,AP0003,AP0020,2/6/2025 2:54,2/6/2025 5:06,Boeing 737-800,Completed,131,118
FL000904,SQ,SQ309,AP0004,AP0021,8/25/2025 2:58,8/25/2025 17:13,Airbus A350-900,Completed,111,108
FL000905,AF,AF197,AP0005,AP0022,10/21/2025 15:25,10/22/2025 5:19,Boeing 737-800,Completed,123,108
FL000906,MH,MH145,AP0006,AP0023,8/10/2025 3:16,8/10/2025 10:10,Airbus A320,Completed,104,118
FL000907,CX,CX107,AP0007,AP0024,9/6/2025 11:59,9/6/2025 17:52,Airbus A320,Completed,133,108
FL000908,MH,MH100,AP0008,AP0025,2/15/2025 21:59,2/16/2025 1:46,Boeing 777-300ER,Completed,105,108
FL000909,JL,JL7212,AP0009,AP0026,1/13/2025 1:55,1/13/2025 4:19,Airbus A350-900,Completed,115,118
FL000910,UA,UA74,AP0010,AP0027,11/15/2025 13:18,11/15/2025 17:32,Airbus A350-900,Completed,102,108
FL000911,TG,TG895,AP0011,AP0028,2/16/2025 21:56,2/16/2025 23:35,Boeing 777-300ER,Cancelled,123,132
FL000912,QF,QF865,AP0012,AP0029,9/30/2025 22:52,10/1/2025 4:28,Boeing 787-9,Completed,138,118
FL000913,EK,EK689,AP0013,AP0030,5/24/2025 11:48,5/25/2025 1:35,Airbus A350-900,Completed,138,118
FL000914,AF,AF93,AP0014,AP0031,5/21/2025 21:06,5/21/2025 22:58,Airbus A350-900,Completed,117,108
FL000915,MH,MH1990,AP0015,AP0032,12/21/2025 4:17,12/21/2025 18:38,Airbus A350-900,Delayed,102,118
FL000916,SQ,SQ660,AP0016,AP0033,11/28/2025 19:47,11/29/2025 10:34,Airbus A320,Completed,113,108
FL000917,SQ,SQ5179,AP0017,AP0034,3/6/2025 1:58,3/6/2025 16:14,Boeing 777-300ER,Completed,102,108
FL000918,CX,CX781,AP0018,AP0035,2/6/2025 5:47,2/6/2025 17:38,Airbus A320,Completed,105,132
FL000919,UA,UA51,AP0019,AP0036,7/17/2025 23:42,7/18/2025 5:55,Airbus A350-900,Completed,123,118
FL000920,EK,EK55,AP0020,AP0037,9/15/2025 16:22,9/16/2025 6:38,Boeing 777-300ER,Completed,123,110
FL000921,QF,QF691,AP0021,AP0038,6/4/2025 15:15,6/5/2025 4:49,Boeing 787-9,Completed,101,118
FL000922,UA,UA8214,AP0022,AP0039,9/24/2025 16:39,9/24/2025 20:11,Boeing 787-9,Completed,115,132
FL000923,JL,JL808,AP0023,AP0040,10/11/2025 13:39,10/12/2025 3:39,Airbus A320,Completed,123,108
FL000924,UA,UA29,AP0024,AP0041,6/19/2025 11:42,6/19/2025 14:17,Boeing 737-800,Completed,131,110
FL000925,JL,JL24,AP0025,AP0042,10/23/2025 9:21,10/23/2025 20:12,Boeing 777-300ER,Completed,113,108
FL000926,LH,LH800,AP0026,AP0043,11/21/2025 13:14,11/21/2025 15:26,Boeing 737-800,Completed,101,108
FL000927,TG,TG4179,AP0027,AP0044,7/3/2025 15:29,7/3/2025 18:09,Boeing 787-9,Completed,119,108
FL000928,KE,KE9935,AP0028,AP0045,10/14/2025 6:17,10/14/2025 9:23,Boeing 737-800,Completed,111,132
FL000929,MH,MH7722,AP0029,AP0046,2/28/2025 17:30,2/28/2025 21:11,Airbus A320,Delayed,111,110
FL000930,SQ,SQ6988,AP0030,AP0047,5/26/2025 16:20,5/26/2025 21:48,Boeing 787-9,Completed,133,108
FL000931,TG,TG4374,AP0031,AP0048,5/8/2025 19:52,5/9/2025 10:39,Airbus A320,Completed,119,132
FL000932,MH,MH862,AP0032,AP0049,6/19/2025 7:59,6/19/2025 13:34,Airbus A350-900,Completed,104,132
FL000933,LH,LH216,AP0033,AP0050,4/6/2025 0:52,4/6/2025 9:09,Boeing 787-9,Completed,117,108
FL000934,QF,QF237,AP0034,AP0051,10/7/2025 3:39,10/7/2025 19:17,Airbus A320,Completed,102,110
FL000935,CX,CX134,AP0035,AP0052,6/1/2025 3:44,6/1/2025 6:56,Boeing 787-9,Completed,115,110
FL000936,AF,AF8921,AP0036,AP0053,6/24/2025 5:41,6/24/2025 13:44,Boeing 777-300ER,Completed,133,108
FL000937,MH,MH516,AP0037,AP0054,7/17/2025 6:51,7/17/2025 18:00,Boeing 787-9,Delayed,123,132
FL000938,NH,NH9399,AP0038,AP0055,7/21/2025 3:08,7/21/2025 8:08,Boeing 737-800,Completed,107,132
FL000939,SQ,SQ135,AP0039,AP0056,11/15/2025 4:15,11/15/2025 17:42,Boeing 787-9,Completed,133,132
FL000940,AF,AF411,AP0040,AP0057,7/23/2025 0:12,7/23/2025 9:52,Boeing 737-800,Completed,117,110
FL000941,CX,CX369,AP0041,AP0058,9/16/2025 18:33,9/17/2025 8:32,Boeing 777-300ER,Cancelled,117,108
FL000942,SQ,SQ667,AP0042,AP0059,5/18/2025 12:18,5/18/2025 21:27,Boeing 787-9,Completed,138,108
FL000943,SQ,SQ498,AP0043,AP0060,1/30/2025 16:39,1/31/2025 6:58,Airbus A320,Delayed,138,132
FL000944,EK,EK504,AP0044,AP0061,5/26/2025 13:20,5/27/2025 4:21,Boeing 787-9,Completed,102,110
FL000945,KE,KE2007,AP0045,AP0062,9/14/2025 15:07,9/15/2025 4:38,Airbus A350-900,Completed,138,118
FL000946,NH,NH8069,AP0046,AP0063,4/23/2025 0:25,4/23/2025 15:25,Airbus A320,Delayed,119,118
FL000947,SQ,SQ131,AP0047,AP0064,9/30/2025 23:55,10/1/2025 2:17,Airbus A320,Completed,115,118
FL000948,MH,MH903,AP0048,AP0065,9/22/2025 18:01,9/22/2025 21:32,Boeing 777-300ER,Completed,119,108
FL000949,SQ,SQ8650,AP0049,AP0066,8/31/2025 9:12,8/31/2025 12:13,Boeing 777-300ER,Completed,104,118
FL000950,EK,EK1660,AP0050,AP0067,8/3/2025 4:27,8/3/2025 15:29,Airbus A350-900,Completed,138,132
FL000951,QF,QF75,AP0051,AP0068,5/4/2025 6:52,5/4/2025 22:23,Airbus A350-900,Completed,138,118
FL000952,TG,TG85,AP0052,AP0069,4/8/2025 16:53,4/8/2025 20:12,Airbus A350-900,Completed,117,132
FL000953,NH,NH144,AP0053,AP0070,2/6/2025 2:54,2/6/2025 5:06,Boeing 737-800,Completed,131,118
FL000954,SQ,SQ309,AP0054,AP0071,8/25/2025 2:58,8/25/2025 17:13,Airbus A350-900,Delayed,111,108
FL000955,AF,AF197,AP0055,AP0072,10/21/2025 15:25,10/22/2025 5:19,Boeing 737-800,Completed,123,108
FL000956,MH,MH145,AP0056,AP0073,8/10/2025 3:16,8/10/2025 10:10,Airbus A320,Completed,104,118
FL000957,CX,CX107,AP0057,AP0074,9/6/2025 11:59,9/6/2025 17:52,Airbus A320,Completed,133,108
FL000958,MH,MH100,AP0058,AP0075,2/15/2025 21:59,2/16/2025 1:46,Boeing 777-300ER,Completed,105,108
FL000959,JL,JL7212,AP0059,AP0076,1/13/2025 1:55,1/13/2025 4:19,Airbus A350-900,Completed,115,118
FL000960,UA,UA74,AP0060,AP0077,11/15/2025 13:18,11/15/2025 17:32,Airbus A350-900,Completed,102,108
FL000961,TG,TG895,AP0061,AP0078,2/16/2025 21:56,2/16/2025 23:35,Boeing 777-300ER,Completed,123,132
FL000962,QF,QF865,AP0062,AP0079,9/30/2025 22:52,10/1/2025 4:28,Boeing 787-9,Completed,138,118
FL000963,EK,EK689,AP0063,AP0080,5/24/2025 11:48,5/25/2025 1:35,Airbus A350-900,Completed,138,118
FL000964,AF,AF93,AP0064,AP0081,5/21/2025 21:06,5/21/2025 22:58,Airbus A350-900,Completed,117,108
FL000965,MH,MH1990,AP0065,AP0082,12/21/2025 4:17,12/21/2025 18:38,Airbus A350-900,Cancelled,102,118
FL000966,SQ,SQ660,AP0066,AP0083,11/28/2025 19:47,11/29/2025 10:34,Airbus A320,Completed,113,108
FL000967,SQ,SQ5179,AP0067,AP0084,3/6/2025 1:58,3/6/2025 16:14,Boeing 777-300ER,Completed,102,108
FL000968,CX,CX781,AP0068,AP0085,2/6/2025 5:47,2/6/2025 17:38,Airbus A320,Completed,105,132
FL000969,UA,UA51,AP0069,AP0086,7/17/2025 23:42,7/18/2025 5:55,Airbus A350-900,Delayed,123,118
FL000970,EK,EK55,AP0070,AP0087,9/15/2025 16:22,9/16/2025 6:38,Boeing 777-300ER,Completed,123,110
FL000971,QF,QF691,AP0071,AP0088,6/4/2025 15:15,6/5/2025 4:49,Boeing 787-9,Completed,101,118
FL000972,UA,UA8214,AP0072,AP0089,9/24/2025 16:39,9/24/2025 20:11,Boeing 787-9,Completed,115,132
FL000973,JL,JL808,AP0073,AP0090,10/11/2025 13:39,10/12/2025 3:39,Airbus A320,Completed,123,108
FL000974,UA,UA29,AP0074,AP0091,6/19/2025 11:42,6/19/2025 14:17,Boeing 737-800,Completed,131,110
FL000975,JL,JL24,AP0075,AP0092,10/23/2025 9:21,10/23/2025 20:12,Boeing 777-300ER,Completed,113,108
FL000976,LH,LH800,AP0076,AP0093,11/21/2025 13:14,11/21/2025 15:26,Boeing 737-800,Delayed,101,108
FL000977,TG,TG4179,AP0077,AP0094,7/3/2025 15:29,7/3/2025 18:09,Boeing 787-9,Completed,119,108
FL000978,KE,KE9935,AP0078,AP0095,10/14/2025 6:17,10/14/2025 9:23,Boeing 737-800,Completed,111,132
FL000979,MH,MH7722,AP0079,AP0096,2/28/2025 17:30,2/28/2025 21:11,Airbus A320,Completed,111,110
FL000980,SQ,SQ6988,AP0080,AP0097,5/26/2025 16:20,5/26/2025 21:48,Boeing 787-9,Cancelled,133,108
FL000981,TG,TG4374,AP0081,AP0098,5/8/2025 19:52,5/9/2025 10:39,Airbus A320,Completed,119,132
FL000982,MH,MH862,AP0082,AP0099,6/19/2025 7:59,6/19/2025 13:34,Airbus A350-900,Cancelled,104,132
FL000983,LH,LH216,AP0083,AP0100,4/6/2025 0:52,4/6/2025 9:09,Boeing 787-9,Delayed,117,108
FL000984,QF,QF237,AP0084,AP0101,10/7/2025 3:39,10/7/2025 19:17,Airbus A320,Completed,102,110
FL000985,CX,CX134,AP0085,AP0102,6/1/2025 3:44,6/1/2025 6:56,Boeing 787-9,Completed,115,110
FL000986,AF,AF8921,AP0086,AP0103,6/24/2025 5:41,6/24/2025 13:44,Boeing 777-300ER,Completed,133,108
FL000987,MH,MH516,AP0087,AP0104,7/17/2025 6:51,7/17/2025 18:00,Boeing 787-9,Delayed,123,132
FL000988,NH,NH9399,AP0088,AP0105,7/21/2025 3:08,7/21/2025 8:08,Boeing 737-800,Completed,107,132
FL000989,SQ,SQ135,AP0089,AP0106,11/15/2025 4:15,11/15/2025 17:42,Boeing 787-9,Completed,133,132
FL000990,AF,AF411,AP0090,AP0107,7/23/2025 0:12,7/23/2025 9:52,Boeing 737-800,Delayed,117,110
FL000991,CX,CX369,AP0091,AP0108,9/16/2025 18:33,9/17/2025 8:32,Boeing 777-300ER,Completed,117,108
FL000992,SQ,SQ667,AP0092,AP0109,5/18/2025 12:18,5/18/2025 21:27,Boeing 787-9,Cancelled,138,108
FL000993,SQ,SQ498,AP0093,AP0110,1/30/2025 16:39,1/31/2025 6:58,Airbus A320,Completed,138,132
FL000994,EK,EK504,AP0094,AP0111,5/26/2025 13:20,5/27/2025 4:21,Boeing 787-9,Completed,102,110
FL000995,KE,KE2007,AP0095,AP0112,9/14/2025 15:07,9/15/2025 4:38,Airbus A350-900,Completed,138,118
FL000996,NH,NH8069,AP0096,AP0113,4/23/2025 0:25,4/23/2025 15:25,Airbus A320,Completed,119,118
FL000997,SQ,SQ131,AP0097,AP0114,9/30/2025 23:55,10/1/2025 2:17,Airbus A320,Completed,115,118
FL000998,MH,MH903,AP0098,AP0115,9/22/2025 18:01,9/22/2025 21:32,Boeing 777-300ER,Completed,119,108
FL000999,SQ,SQ8650,AP0099,AP0116,8/31/2025 9:12,8/31/2025 12:13,Boeing 777-300ER,Completed,104,118
FL001000,EK,EK1660,AP0100,AP0117,8/3/2025 4:27,8/3/2025 15:29,Airbus A350-900,Completed,138,132
FL001001,QF,QF75,AP0101,AP0118,5/4/2025 6:52,5/4/2025 22:23,Airbus A350-900,Completed,138,118
FL001002,TG,TG85,AP0102,AP0119,4/8/2025 16:53,4/8/2025 20:12,Airbus A350-900,Completed,117,132
FL001003,NH,NH144,AP0103,AP0120,2/6/2025 2:54,2/6/2025 5:06,Boeing 737-800,Completed,131,118
FL001004,SQ,SQ309,AP0104,AP0121,8/25/2025 2:58,8/25/2025 17:13,Airbus A350-900,Delayed,111,108
FL001005,AF,AF197,AP0105,AP0122,10/21/2025 15:25,10/22/2025 5:19,Boeing 737-800,Completed,123,108
FL001006,MH,MH145,AP0106,AP0123,8/10/2025 3:16,8/10/2025 10:10,Airbus A320,Completed,104,118
FL001007,CX,CX107,AP0107,AP0124,9/6/2025 11:59,9/6/2025 17:52,Airbus A320,Completed,133,108
FL001008,MH,MH100,AP0108,AP0125,2/15/2025 21:59,2/16/2025 1:46,Boeing 777-300ER,Completed,105,108
FL001009,JL,JL7212,AP0109,AP0126,1/13/2025 1:55,1/13/2025 4:19,Airbus A350-900,Completed,115,118
FL001010,UA,UA74,AP0110,AP0127,11/15/2025 13:18,11/15/2025 17:32,Airbus A350-900,Completed,102,108
FL001011,TG,TG895,AP0111,AP0128,2/16/2025 21:56,2/16/2025 23:35,Boeing 777-300ER,Completed,123,132
FL001012,QF,QF865,AP0112,AP0129,9/30/2025 22:52,10/1/2025 4:28,Boeing 787-9,Delayed,138,118
FL001013,EK,EK689,AP0113,AP0130,5/24/2025 11:48,5/25/2025 1:35,Airbus A350-900,Completed,138,118
FL001014,AF,AF93,AP0114,AP0131,5/21/2025 21:06,5/21/2025 22:58,Airbus A350-900,Completed,117,108
FL001015,MH,MH1990,AP0115,AP0132,12/21/2025 4:17,12/21/2025 18:38,Airbus A350-900,Cancelled,102,118
FL001016,SQ,SQ660,AP0116,AP0133,11/28/2025 19:47,11/29/2025 10:34,Airbus A320,Completed,113,108
FL001017,SQ,SQ5179,AP0117,AP0134,3/6/2025 1:58,3/6/2025 16:14,Boeing 777-300ER,Completed,102,108
FL001018,CX,CX781,AP0118,AP0135,2/6/2025 5:47,2/6/2025 17:38,Airbus A320,Completed,105,132
FL001019,UA,UA51,AP0119,AP0136,7/17/2025 23:42,7/18/2025 5:55,Airbus A350-900,Completed,123,118
FL001020,EK,EK55,AP0120,AP0137,9/15/2025 16:22,9/16/2025 6:38,Boeing 777-300ER,Completed,123,110
FL001021,QF,QF691,AP0121,AP0138,6/4/2025 15:15,6/5/2025 4:49,Boeing 787-9,Completed,101,118
FL001022,UA,UA8214,AP0122,AP0139,9/24/2025 16:39,9/24/2025 20:11,Boeing 787-9,Completed,115,132
FL001023,JL,JL808,AP0123,AP0140,10/11/2025 13:39,10/12/2025 3:39,Airbus A320,Completed,123,108
FL001024,UA,UA29,AP0124,AP0141,6/19/2025 11:42,6/19/2025 14:17,Boeing 737-800,Completed,131,110
FL001025,JL,JL24,AP0125,AP0142,10/23/2025 9:21,10/23/2025 20:12,Boeing 777-300ER,Completed,113,108
FL001026,LH,LH800,AP0126,AP0143,11/21/2025 13:14,11/21/2025 15:26,Boeing 737-800,Completed,101,108
FL001027,TG,TG4179,AP0127,AP0144,7/3/2025 15:29,7/3/2025 18:09,Boeing 787-9,Completed,119,108
FL001028,KE,KE9935,AP0128,AP0145,10/14/2025 6:17,10/14/2025 9:23,Boeing 737-800,Completed,111,132
FL001029,MH,MH7722,AP0129,AP0146,2/28/2025 17:30,2/28/2025 21:11,Airbus A320,Completed,111,110
FL001030,SQ,SQ6988,AP0130,AP0147,5/26/2025 16:20,5/26/2025 21:48,Boeing 787-9,Completed,133,108
FL001031,TG,TG4374,AP0131,AP0148,5/8/2025 19:52,5/9/2025 10:39,Airbus A320,Completed,119,132
FL001032,MH,MH862,AP0132,AP0149,6/19/2025 7:59,6/19/2025 13:34,Airbus A350-900,Completed,104,132
FL001033,LH,LH216,AP0133,AP0150,4/6/2025 0:52,4/6/2025 9:09,Boeing 787-9,Completed,117,108
FL001034,QF,QF237,AP0134,AP0001,10/7/2025 3:39,10/7/2025 19:17,Airbus A320,Completed,102,110
FL001035,CX,CX134,AP0135,AP0002,6/1/2025 3:44,6/1/2025 6:56,Boeing 787-9,Completed,115,110
FL001036,AF,AF8921,AP0136,AP0003,6/24/2025 5:41,6/24/2025 13:44,Boeing 777-300ER,Delayed,133,108
FL001037,MH,MH516,AP0137,AP0004,7/17/2025 6:51,7/17/2025 18:00,Boeing 787-9,Completed,123,132
FL001038,NH,NH9399,AP0138,AP0005,7/21/2025 3:08,7/21/2025 8:08,Boeing 737-800,Completed,107,132
FL001039,SQ,SQ135,AP0139,AP0006,11/15/2025 4:15,11/15/2025 17:42,Boeing 787-9,Completed,133,132
FL001040,AF,AF411,AP0140,AP0007,7/23/2025 0:12,7/23/2025 9:52,Boeing 737-800,Completed,117,110
FL001041,CX,CX369,AP0141,AP0008,9/16/2025 18:33,9/17/2025 8:32,Boeing 777-300ER,Completed,117,108
FL001042,SQ,SQ667,AP0142,AP0009,5/18/2025 12:18,5/18/2025 21:27,Boeing 787-9,Completed,138,108
FL001043,SQ,SQ498,AP0143,AP0010,1/30/2025 16:39,1/31/2025 6:58,Airbus A320,Completed,138,132
FL001044,EK,EK504,AP0144,AP0011,5/26/2025 13:20,5/27/2025 4:21,Boeing 787-9,Completed,102,110
FL001045,KE,KE2007,AP0145,AP0012,9/14/2025 15:07,9/15/2025 4:38,Airbus A350-900,Completed,138,118
FL001046,NH,NH8069,AP0146,AP0013,4/23/2025 0:25,4/23/2025 15:25,Airbus A320,Cancelled,119,118
FL001047,SQ,SQ131,AP0147,AP0014,9/30/2025 23:55,10/1/2025 2:17,Airbus A320,Completed,115,118
FL001048,MH,MH903,AP0148,AP0015,9/22/2025 18:01,9/22/2025 21:32,Boeing 777-300ER,Completed,119,108
FL001049,SQ,SQ8650,AP0149,AP0016,8/31/2025 9:12,8/31/2025 12:13,Boeing 777-300ER,Completed,104,118
FL001050,EK,EK1660,AP0150,AP0017,8/3/2025 4:27,8/3/2025 15:29,Airbus A350-900,Completed,138,132
FL001051,QF,QF75,AP0001,AP0018,5/4/2025 6:52,5/4/2025 22:23,Airbus A350-900,Completed,138,118
FL001052,TG,TG85,AP0002,AP0019,4/8/2025 16:53,4/8/2025 20:12,Airbus A350-900,Cancelled,117,132
FL001053,NH,NH144,AP0003,AP0020,2/6/2025 2:54,2/6/2025 5:06,Boeing 737-800,Completed,131,118
FL001054,SQ,SQ309,AP0004,AP0021,8/25/2025 2:58,8/25/2025 17:13,Airbus A350-900,Completed,111,108
FL001055,AF,AF197,AP0005,AP0022,10/21/2025 15:25,10/22/2025 5:19,Boeing 737-800,Completed,123,108
FL001056,MH,MH145,AP0006,AP0023,8/10/2025 3:16,8/10/2025 10:10,Airbus A320,Completed,104,118
FL001057,CX,CX107,AP0007,AP0024,9/6/2025 11:59,9/6/2025 17:52,Airbus A320,Completed,133,108
FL001058,MH,MH100,AP0008,AP0025,2/15/2025 21:59,2/16/2025 1:46,Boeing 777-300ER,Completed,105,108
FL001059,JL,JL7212,AP0009,AP0026,1/13/2025 1:55,1/13/2025 4:19,Airbus A350-900,Completed,115,118
FL001060,UA,UA74,AP0010,AP0027,11/15/2025 13:18,11/15/2025 17:32,Airbus A350-900,Completed,102,108
FL001061,TG,TG895,AP0011,AP0028,2/16/2025 21:56,2/16/2025 23:35,Boeing 777-300ER,Completed,123,132
FL001062,QF,QF865,AP0012,AP0029,9/30/2025 22:52,10/1/2025 4:28,Boeing 787-9,Completed,138,118
FL001063,EK,EK689,AP0013,AP0030,5/24/2025 11:48,5/25/2025 1:35,Airbus A350-900,Completed,138,118
FL001064,AF,AF93,AP0014,AP0031,5/21/2025 21:06,5/21/2025 22:58,Airbus A350-900,Completed,117,108
FL001065,MH,MH1990,AP0015,AP0032,12/21/2025 4:17,12/21/2025 18:38,Airbus A350-900,Delayed,102,118
FL001066,SQ,SQ660,AP0016,AP0033,11/28/2025 19:47,11/29/2025 10:34,Airbus A320,Completed,113,108
FL001067,SQ,SQ5179,AP0017,AP0034,3/6/2025 1:58,3/6/2025 16:14,Boeing 777-300ER,Cancelled,102,108
FL001068,CX,CX781,AP0018,AP0035,2/6/2025 5:47,2/6/2025 17:38,Airbus A320,Completed,105,132
FL001069,UA,UA51,AP0019,AP0036,7/17/2025 23:42,7/18/2025 5:55,Airbus A350-900,Completed,123,118
FL001070,EK,EK55,AP0020,AP0037,9/15/2025 16:22,9/16/2025 6:38,Boeing 777-300ER,Completed,123,110
FL001071,QF,QF691,AP0021,AP0038,6/4/2025 15:15,6/5/2025 4:49,Boeing 787-9,Completed,101,118
FL001072,UA,UA8214,AP0022,AP0039,9/24/2025 16:39,9/24/2025 20:11,Boeing 787-9,Completed,115,132
FL001073,JL,JL808,AP0023,AP0040,10/11/2025 13:39,10/12/2025 3:39,Airbus A320,Completed,123,108
FL001074,UA,UA29,AP0024,AP0041,6/19/2025 11:42,6/19/2025 14:17,Boeing 737-800,Completed,131,110
FL001075,JL,JL24,AP0025,AP0042,10/23/2025 9:21,10/23/2025 20:12,Boeing 777-300ER,Completed,113,108
FL001076,LH,LH800,AP0026,AP0043,11/21/2025 13:14,11/21/2025 15:26,Boeing 737-800,Completed,101,108
FL001077,TG,TG4179,AP0027,AP0044,7/3/2025 15:29,7/3/2025 18:09,Boeing 787-9,Completed,119,108
FL001078,KE,KE9935,AP0028,AP0045,10/14/2025 6:17,10/14/2025 9:23,Boeing 737-800,Completed,111,132
FL001079,MH,MH7722,AP0029,AP0046,2/28/2025 17:30,2/28/2025 21:11,Airbus A320,Completed,111,110
FL001080,SQ,SQ6988,AP0030,AP0047,5/26/2025 16:20,5/26/2025 21:48,Boeing 787-9,Completed,133,108
FL001081,TG,TG4374,AP0031,AP0048,5/8/2025 19:52,5/9/2025 10:39,Airbus A320,Completed,119,132
FL001082,MH,MH862,AP0032,AP0049,6/19/2025 7:59,6/19/2025 13:34,Airbus A350-900,Completed,104,132
FL001083,LH,LH216,AP0033,AP0050,4/6/2025 0:52,4/6/2025 9:09,Boeing 787-9,Delayed,117,108
FL001084,QF,QF237,AP0034,AP0051,10/7/2025 3:39,10/7/2025 19:17,Airbus A320,Completed,102,110
FL001085,CX,CX134,AP0035,AP0052,6/1/2025 3:44,6/1/2025 6:56,Boeing 787-9,Completed,115,110
FL001086,AF,AF8921,AP0036,AP0053,6/24/2025 5:41,6/24/2025 13:44,Boeing 777-300ER,Completed,133,108
